cid,record_id,Country,age,gender,marital,educ,educ_other,child_dependants,Regions,healthtype_2,role,role_other,healthtype,If_Yes,jobrole,train_years,experience_1,experience_2,experience_3,experience_4,service_demand_1,service_demand_2,skills_1,skills_2,skills_3,belief,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,trust_1,trust_2,trust_3
hcw_8414,1,Uganda,41,1,1,NULL,NULL,6,Kampala,1,2,NULL,11,4,1,NULL,2,2,2,2,5,4,6,6,6,7,6,7,2,7,7,7,7,6,6,7,6,4,6,6,6,5,2,2,1,1
hcw_8415,2,Uganda,50,1,2,NULL,NULL,4,Kampala,2,5,NULL,4,1,3,NULL,1,2,1,2,6,6,6,7,6,6,6,6,6,7,7,6,7,7,6,7,7,5,7,7,7,5,2,1,2,2
hcw_8416,3,Uganda,35,1,3,NULL,NULL,7,Kampala,1,2,NULL,1,1,1,NULL,1,1,1,1,4,4,5,5,5,7,2,7,5,7,5,5,1,4,6,7,6,2,7,7,6,3,1,3,1,1
hcw_8417,4,Uganda,34,2,3,NULL,NULL,6,Kampala,1,2,NULL,1,2,2,NULL,1,1,1,1,6,3,7,7,7,7,6,7,7,7,7,7,6,1,6,7,7,7,7,7,7,7,5,5,3,3
hcw_8418,5,Uganda,38,1,5,NULL,NULL,4,Central 1,1,8,NULL,11,2,2,NULL,2,2,3,2,3,3,5,3,3,6,2,6,6,6,7,3,2,2,1,7,6,2,7,7,7,7,5,1,5,3
hcw_8419,6,Uganda,33,1,3,NULL,NULL,3,Central 1,1,10,NULL,10,NULL,1,NULL,2,2,1,2,5,5,5,5,4,6,5,6,7,6,5,5,5,4,5,7,6,5,6,7,7,4,3,3,2,3
hcw_8420,7,Uganda,31,1,3,NULL,NULL,2,Central 1,2,10,NULL,10,NULL,2,NULL,2,2,1,2,7,7,7,1,7,7,7,6,6,7,1,7,1,4,7,7,7,3,7,7,1,7,1,1,6,6
hcw_8421,8,Uganda,40,2,3,NULL,NULL,2,Kampala,2,10,NULL,11,NULL,1,NULL,2,2,2,2,2,2,1,1,1,7,6,7,2,5,6,3,1,5,6,6,6,6,6,6,6,6,6,1,5,5
hcw_8422,9,Uganda,38,1,1,NULL,NULL,4,Kampala,2,2,NULL,1,1,1,NULL,2,1,1,1,6,5,6,7,6,6,7,7,7,7,7,7,6,4,7,7,7,4,7,7,5,5,5,3,3,3
hcw_8423,10,Uganda,54,1,3,NULL,NULL,5,Kampala,2,8,NULL,11,1,1,NULL,2,2,2,2,6,2,5,5,5,5,5,6,5,4,4,4,1,4,5,5,5,5,5,5,6,5,5,4,4,4
hcw_8424,11,Uganda,28,1,1,NULL,NULL,2,Kampala,1,6,NULL,3,1,1,NULL,1,2,1,1,6,6,7,6,6,6,1,6,6,7,6,6,6,2,6,7,7,5,7,7,1,7,2,6,6,6
hcw_8425,12,Uganda,30,2,3,NULL,NULL,2,Kampala,2,2,NULL,4,1,1,NULL,3,3,1,1,2,2,5,6,5,5,2,5,5,6,2,2,3,4,3,6,5,5,6,6,6,6,2,5,4,4
hcw_8426,13,Uganda,63,2,3,NULL,NULL,3,Kampala,2,2,NULL,4,1,1,NULL,1,2,1,2,6,7,6,6,7,7,6,6,7,6,6,5,7,5,5,6,5,5,6,6,6,5,5,2,1,2
hcw_8427,14,Uganda,43,2,3,NULL,NULL,4,Kampala,1,1,NULL,2,1,1,NULL,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,2,3,1,3,3,1,1,4,4,1,2,1,1
hcw_8428,15,Uganda,62,1,7,NULL,NULL,6,Kampala,1,1,NULL,1,2,2,NULL,2,2,1,1,1,1,3,6,1,2,7,6,2,6,2,6,6,2,5,6,5,3,6,6,5,5,4,2,1,1
hcw_8429,16,Uganda,35,2,3,NULL,NULL,4,Kampala,1,9,NULL,1,NULL,1,NULL,2,2,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6
hcw_8430,17,Uganda,30,1,3,NULL,NULL,4,Kampala,1,6,NULL,1,1,1,NULL,1,2,1,1,5,5,2,2,5,5,2,6,6,7,2,2,7,2,5,7,5,1,7,7,7,7,5,5,5,5
hcw_8431,18,Uganda,49,2,3,NULL,NULL,2,Kampala,1,1,NULL,11,1,1,NULL,2,1,1,2,5,5,7,7,6,7,6,7,7,7,7,7,7,6,2,7,7,7,7,7,1,7,7,3,2,2
hcw_8432,19,Uganda,50,1,3,NULL,NULL,1,Kampala,1,6,NULL,5,1,1,NULL,3,3,1,1,7,7,7,7,7,7,7,6,1,7,7,7,7,7,6,7,7,2,7,7,2,7,7,2,2,1
hcw_8433,20,Uganda,31,2,1,NULL,NULL,7,Kampala,1,1,NULL,9,1,2,NULL,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,6,6,6,6,1,1,1,1,1,1,1,1
hcw_8434,21,Uganda,45,2,3,NULL,NULL,3,Kampala,1,2,NULL,6,1,1,NULL,2,2,1,2,7,7,6,6,5,7,6,7,7,7,5,2,7,4,4,6,6,3,7,6,6,6,6,3,4,3
hcw_8435,22,Uganda,34,1,3,NULL,NULL,3,Kampala,1,6,NULL,11,1,1,NULL,2,2,1,2,6,6,6,6,6,7,7,7,2,7,6,7,7,7,6,6,6,5,7,7,5,7,5,2,2,2
hcw_8436,23,Uganda,42,2,3,NULL,NULL,5,Kampala,1,1,NULL,1,2,1,NULL,1,1,1,1,6,4,6,6,6,7,6,6,7,6,4,6,5,4,4,6,6,4,5,5,4,6,6,5,5,5
hcw_8437,24,Uganda,31,1,3,NULL,NULL,3,Kampala,1,5,NULL,11,NULL,1,NULL,2,2,2,2,3,3,6,6,6,6,6,6,2,6,6,2,2,2,6,6,6,6,6,6,7,6,2,1,2,2
hcw_8438,25,Uganda,36,2,3,NULL,NULL,3,Kampala,1,9,NULL,11,1,1,NULL,2,2,1,2,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,2,7,7,6,6,6,1,1,1
hcw_8439,26,Uganda,36,2,3,NULL,NULL,3,Kampala,1,9,NULL,11,1,1,NULL,2,2,1,2,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,2,7,7,6,6,6,1,1,1
hcw_8440,27,Uganda,28,1,1,NULL,NULL,6,Central 1,1,6,NULL,1,1,1,NULL,2,2,1,2,6,2,6,6,6,7,6,6,6,7,6,NULL,6,6,6,7,6,6,7,7,6,6,6,1,1,1
hcw_8441,28,Uganda,25,1,1,NULL,NULL,4,Kampala,1,7,Laboratory Technician,10,5,1,NULL,2,2,1,2,7,7,1,6,7,7,5,1,6,7,6,6,7,1,7,7,5,1,7,7,1,7,1,1,6,6
hcw_8442,29,Uganda,54,1,3,NULL,NULL,6,Kampala,1,5,NULL,8,1,1,NULL,1,2,1,1,2,2,5,6,3,6,2,5,5,7,5,6,1,5,5,7,7,2,7,7,7,6,6,2,5,3
hcw_8443,30,Uganda,34,1,3,NULL,NULL,4,Kampala,2,2,NULL,4,2,1,NULL,2,2,1,2,1,1,5,7,3,6,1,7,5,6,1,2,1,1,5,7,5,7,7,7,7,7,5,6,5,5
hcw_8444,31,Uganda,59,1,3,NULL,NULL,1,Kampala,1,5,NULL,6,1,1,NULL,2,2,2,2,6,2,6,6,7,6,5,6,6,7,7,5,6,1,6,7,7,2,6,6,7,6,6,2,2,2
hcw_8445,32,Uganda,45,2,2,NULL,NULL,4,Kampala,1,10,NULL,11,NULL,1,NULL,2,2,3,2,3,2,7,7,6,6,3,7,3,6,7,5,6,3,6,6,7,3,6,6,5,6,7,5,5,5
hcw_8446,33,Uganda,28,1,1,NULL,NULL,6,Kampala,1,9,NULL,11,5,1,NULL,3,3,3,3,6,6,7,7,6,7,7,7,7,7,4,4,5,5,7,7,7,4,7,7,6,6,6,1,1,1
hcw_8447,34,Uganda,23,2,1,NULL,NULL,3,South Western,2,6,NULL,1,2,5,NULL,2,1,2,1,7,7,7,7,7,7,7,7,1,7,6,6,7,7,7,7,7,2,7,7,2,1,2,1,1,1
hcw_8448,35,Uganda,29,2,1,NULL,NULL,6,Kampala,1,2,NULL,1,1,1,NULL,2,2,2,1,6,6,6,6,6,6,5,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,3,5,5,5
hcw_8449,36,Uganda,43,2,3,NULL,NULL,3,Kampala,2,1,NULL,1,1,1,NULL,1,1,1,1,3,3,5,6,5,6,5,7,2,7,5,5,7,4,5,7,6,2,7,7,2,6,2,4,2,1
hcw_8450,37,Uganda,66,2,6,NULL,NULL,7,Central 1,1,2,NULL,4,2,3,NULL,1,2,3,1,6,4,6,7,7,6,6,4,1,6,7,6,2,4,7,7,6,4,6,7,1,7,2,5,1,1
hcw_8451,38,Uganda,66,2,6,NULL,NULL,7,Central 1,1,2,NULL,4,2,3,NULL,1,2,3,1,6,4,6,7,7,6,6,4,1,6,7,6,2,4,7,7,6,4,6,7,1,7,2,5,1,1
hcw_8452,39,Uganda,31,1,2,NULL,NULL,3,Kampala,1,6,NULL,1,2,1,NULL,1,2,1,1,6,6,6,6,5,7,7,6,2,6,6,6,6,6,6,6,6,6,6,6,5,6,6,2,2,3
hcw_8453,40,Uganda,39,1,8,NULL,NULL,5,Kampala,1,8,NULL,11,1,3,NULL,2,2,2,2,6,5,6,4,2,7,5,5,1,6,6,2,1,4,7,7,7,5,7,7,2,6,6,1,1,1
hcw_8454,41,Uganda,36,2,2,NULL,NULL,2,Central 2,1,1,NULL,8,1,1,NULL,2,2,1,2,1,1,1,1,1,1,1,2,4,6,4,5,1,1,6,5,4,1,7,7,7,7,1,5,4,5
hcw_8455,42,Uganda,70,1,1,NULL,NULL,6,Central 1,1,10,NULL,11,1,1,NULL,2,2,2,2,4,4,4,1,1,4,6,6,6,6,6,5,1,5,5,6,6,5,4,4,1,5,5,5,5,1
hcw_8456,43,Uganda,70,1,1,NULL,NULL,6,Central 1,1,10,NULL,11,1,1,NULL,2,2,2,2,4,4,4,1,1,4,6,6,6,6,6,5,1,5,5,6,6,5,4,4,1,5,5,5,5,1
hcw_8457,44,Uganda,32,1,1,NULL,NULL,6,Mid Northern,1,6,NULL,1,1,1,NULL,1,1,1,1,7,7,6,6,6,6,6,6,1,7,6,6,7,6,6,7,6,6,2,2,2,6,1,2,2,2
hcw_8458,45,Uganda,42,2,3,NULL,NULL,2,Central 1,1,1,NULL,1,2,1,NULL,1,1,1,1,4,4,7,7,7,7,6,6,1,7,6,6,1,1,6,7,7,1,5,5,1,1,1,3,2,2
hcw_8459,46,Uganda,25,2,1,NULL,NULL,6,Kampala,2,2,NULL,2,1,1,NULL,1,2,1,1,1,2,6,6,5,1,1,6,6,1,5,2,3,4,6,6,5,6,6,7,6,1,5,2,5,5
hcw_8460,47,Uganda,42,1,2,NULL,NULL,1,Kampala,1,7,Laboratory Technician,11,1,1,NULL,2,1,2,2,7,5,7,7,7,7,7,7,5,7,7,5,2,7,1,7,7,2,7,7,5,2,6,1,1,1
hcw_8461,48,Uganda,38,1,3,NULL,NULL,3,Kampala,1,2,NULL,11,1,1,NULL,2,2,3,2,3,3,4,6,2,4,5,6,1,7,7,5,2,5,7,7,7,7,6,6,3,6,1,3,1,1
hcw_8462,49,Uganda,40,2,3,NULL,NULL,3,Kampala,1,9,NULL,1,NULL,6,NULL,2,2,1,3,3,3,4,5,1,4,2,6,3,5,4,2,3,3,4,7,5,5,4,6,4,7,5,4,1,1
hcw_8463,50,Uganda,52,1,3,NULL,NULL,1,Kampala,1,6,NULL,11,1,4,NULL,2,2,2,2,6,2,6,6,6,7,6,6,6,7,6,NULL,6,6,6,7,6,6,7,7,6,6,6,1,1,1
hcw_8464,51,Uganda,28,2,1,NULL,NULL,6,Mid Western,1,7,None,11,1,1,NULL,2,2,2,2,5,5,6,1,6,7,6,7,1,7,7,6,5,5,5,7,6,6,5,1,5,7,2,1,1,1
hcw_8465,52,Uganda,42,2,3,NULL,NULL,3,Central 1,1,10,NULL,12,NULL,4,NULL,2,2,2,2,1,1,7,7,7,7,1,2,4,7,6,2,2,6,6,6,6,6,6,6,6,1,4,6,1,4
hcw_8466,53,Uganda,28,2,2,NULL,NULL,1,East Central,1,8,NULL,12,1,1,NULL,2,2,2,2,2,2,3,5,3,7,6,7,6,6,6,6,1,3,6,7,6,6,7,7,7,6,6,6,5,5
hcw_8467,54,Uganda,32,2,1,NULL,NULL,6,Central 1,2,7,None,12,NULL,1,NULL,2,2,2,2,7,7,7,6,4,6,7,6,5,7,7,5,6,7,5,7,7,5,7,7,3,6,5,1,1,1
hcw_8468,55,Uganda,40,1,3,NULL,NULL,1,Kampala,2,7,None,10,2,1,NULL,1,1,1,1,6,1,7,7,7,7,6,7,1,7,6,2,7,7,6,7,7,2,6,6,6,1,1,5,5,6
hcw_8469,56,Uganda,33,1,3,NULL,NULL,4,Kampala,1,6,NULL,3,1,1,NULL,1,2,1,1,2,2,6,6,6,6,2,2,5,6,6,2,6,2,6,6,6,6,6,6,6,6,6,3,3,3
hcw_8470,57,Uganda,38,2,3,NULL,NULL,2,Kampala,1,1,NULL,1,1,1,NULL,2,2,1,1,2,2,6,6,6,6,3,6,6,6,6,2,6,1,2,6,6,4,7,7,7,1,5,5,5,2
hcw_8471,58,Uganda,70,1,1,NULL,NULL,1,Mid Eastern,1,2,NULL,11,1,1,NULL,2,2,1,1,3,3,6,7,6,6,4,5,6,7,6,6,4,1,6,7,7,4,5,2,2,6,4,2,2,2
hcw_8472,59,Uganda,24,1,1,NULL,NULL,1,South Western,2,6,NULL,8,1,5,NULL,2,2,2,2,2,2,6,6,6,6,2,6,6,6,2,2,2,6,5,6,7,5,7,7,7,2,7,4,5,5
hcw_8473,60,Uganda,40,2,3,NULL,NULL,4,East Central,2,2,NULL,7,1,1,NULL,1,1,1,2,1,1,3,6,2,1,6,5,4,4,3,2,6,6,3,4,3,2,3,2,3,6,3,2,4,3
hcw_8474,61,Uganda,28,1,1,NULL,NULL,6,Central 1,1,6,NULL,1,1,1,NULL,2,2,1,2,2,2,6,6,6,6,2,6,6,6,2,2,2,6,5,6,7,5,7,7,7,2,7,4,5,5
hcw_8475,62,Uganda,24,1,1,NULL,NULL,1,South Western,2,6,NULL,8,1,5,NULL,2,2,2,2,7,2,6,6,5,6,2,6,6,5,2,2,2,6,5,6,6,6,6,6,6,6,2,6,6,6
hcw_8476,63,Uganda,44,2,3,NULL,NULL,4,Central 2,2,1,NULL,2,1,1,NULL,2,2,1,2,5,5,6,6,6,7,5,6,6,7,5,6,7,6,5,7,7,2,7,7,6,6,1,2,3,3
hcw_8477,64,Uganda,19,1,1,NULL,NULL,1,Central 1,1,5,NULL,5,1,5,NULL,3,2,2,2,4,4,5,6,4,6,4,5,4,5,6,7,6,4,7,7,7,7,6,6,2,4,4,2,1,1
hcw_8478,65,Uganda,28,1,1,NULL,NULL,6,Central 1,2,6,NULL,1,1,1,NULL,2,2,1,2,3,7,6,6,5,6,5,6,6,7,5,5,1,2,6,6,6,6,7,7,6,1,1,5,5,5
hcw_8479,66,Uganda,60,1,8,NULL,NULL,4,Central 1,2,6,NULL,1,2,2,NULL,2,2,2,2,7,7,7,7,7,7,7,7,7,7,6,3,1,2,7,7,7,6,7,7,7,1,1,6,5,1
hcw_8480,67,Uganda,44,2,3,NULL,NULL,6,East Central,2,7,Laboratory Technician,12,1,1,NULL,1,1,1,1,5,4,1,5,4,4,5,5,5,4,5,5,6,5,4,3,3,4,3,3,3,3,3,4,3,3
hcw_8481,68,Uganda,38,2,2,NULL,NULL,2,Mid Western,1,7,Laboratory Technician,10,1,1,NULL,2,2,2,2,2,2,3,1,2,2,2,2,5,6,2,1,1,1,6,6,6,1,7,7,7,6,2,6,6,6
hcw_8482,69,Uganda,21,1,1,NULL,NULL,6,Central 1,2,5,NULL,8,1,1,NULL,1,2,1,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,6,6,1,6,6,1,2,2
hcw_8483,70,Uganda,19,1,1,NULL,NULL,6,Mid Western,1,6,NULL,1,1,5,NULL,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
hcw_8484,71,Uganda,31,2,1,NULL,NULL,6,Kampala,2,2,NULL,12,1,1,NULL,3,1,3,3,5,2,5,6,5,6,2,6,7,5,5,2,1,4,2,6,4,3,7,7,3,6,5,6,4,4
hcw_8485,72,Uganda,69,1,3,NULL,NULL,1,Kampala,1,1,NULL,4,1,1,NULL,2,2,1,1,2,2,7,7,7,7,7,7,7,7,7,5,7,7,6,7,7,5,7,7,2,6,1,2,2,1
hcw_8486,73,Uganda,46,2,1,NULL,NULL,6,Kampala,2,1,NULL,4,1,1,NULL,1,1,1,1,2,2,5,5,5,7,2,6,5,7,5,2,3,2,5,7,4,5,6,7,3,6,6,4,4,5
hcw_8487,74,Uganda,30,2,1,NULL,NULL,2,Mid Western,2,2,NULL,12,2,1,NULL,2,1,1,1,1,1,5,6,6,6,5,6,4,6,2,1,1,5,3,7,6,1,7,7,1,6,2,6,5,4
hcw_8488,75,Uganda,51,1,3,NULL,NULL,2,Kampala,2,2,NULL,4,2,1,NULL,1,2,1,1,2,2,6,5,6,6,5,6,2,7,6,2,7,5,6,6,6,4,6,7,3,4,5,3,2,2
hcw_8489,76,Uganda,69,2,3,NULL,NULL,6,Kampala,1,2,NULL,1,2,4,NULL,2,2,2,2,3,3,3,5,2,3,5,6,6,6,5,6,1,3,5,7,4,4,7,7,7,6,2,5,2,1
hcw_8490,77,Uganda,58,2,3,NULL,NULL,6,Kampala,2,9,NULL,12,NULL,4,NULL,2,2,2,2,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,6,1,1,1
hcw_8491,78,Uganda,32,2,2,NULL,NULL,2,Kampala,2,2,NULL,1,4,5,NULL,2,2,1,2,6,4,2,5,3,3,6,5,5,6,5,2,5,5,6,6,7,5,6,6,5,5,3,3,2,2
hcw_8492,79,Uganda,62,2,7,NULL,NULL,1,Mid Western,1,10,NULL,12,NULL,4,NULL,2,2,2,2,1,1,1,1,1,5,3,7,7,7,2,1,1,2,2,2,1,1,7,7,6,7,6,6,6,4
hcw_8493,80,Uganda,32,2,2,NULL,NULL,6,West Nile,1,2,NULL,1,2,1,NULL,2,1,1,1,1,1,6,6,5,5,2,6,7,6,6,2,6,6,2,6,6,7,6,6,7,3,6,5,5,5
hcw_8494,81,Uganda,36,1,3,NULL,NULL,3,Central 2,2,2,NULL,1,2,1,NULL,1,1,1,1,2,2,2,6,2,6,2,5,2,2,1,1,6,5,2,1,5,4,7,7,6,6,3,3,3,5
hcw_8495,82,Uganda,34,2,3,NULL,NULL,4,North East,2,2,NULL,1,1,1,NULL,3,2,2,3,1,1,7,7,6,7,5,7,7,7,4,1,1,2,4,7,6,5,7,7,7,1,1,1,1,5
hcw_8496,83,Uganda,36,1,7,NULL,NULL,3,Kampala,1,2,NULL,8,1,2,NULL,2,2,1,2,3,3,2,6,3,2,6,7,2,6,2,1,1,4,6,6,6,1,6,6,6,5,6,5,5,5
hcw_8497,84,Uganda,27,2,2,NULL,NULL,6,North East,1,2,NULL,1,1,1,NULL,2,2,2,1,2,2,6,6,5,7,6,4,7,7,6,3,1,3,5,7,7,4,6,7,4,7,6,6,5,1
hcw_8498,85,Uganda,38,1,8,NULL,NULL,7,Central 1,1,2,NULL,12,1,1,NULL,3,2,3,3,1,1,1,1,1,1,2,6,3,1,2,2,2,6,1,7,5,1,7,7,6,7,5,1,1,1
hcw_8499,86,Uganda,32,2,8,NULL,NULL,6,North East,2,2,NULL,7,1,1,NULL,1,1,1,1,7,7,7,6,7,6,5,6,6,6,5,3,3,5,6,6,5,3,2,6,2,6,6,1,1,1
hcw_8500,87,Uganda,29,2,3,NULL,NULL,4,West Nile,2,2,NULL,8,1,1,NULL,1,1,1,1,5,2,5,6,5,5,5,6,6,6,6,1,7,6,5,6,6,5,6,6,4,6,5,4,2,5
hcw_8501,88,Uganda,28,1,3,NULL,NULL,2,Mid Northern,1,2,NULL,8,1,1,NULL,2,2,1,2,5,5,6,7,6,6,3,7,6,6,6,2,7,2,6,7,7,4,6,5,5,1,2,6,1,1
hcw_8502,89,Uganda,28,2,1,NULL,NULL,3,East Central,1,2,NULL,1,1,2,NULL,1,1,2,1,5,5,5,5,7,7,5,7,7,7,7,5,5,3,5,7,7,5,7,7,5,7,7,2,2,2
hcw_8503,90,Uganda,31,2,2,NULL,NULL,2,South Western,2,2,NULL,2,1,1,NULL,1,1,1,1,7,7,4,6,4,6,7,6,6,7,5,7,6,2,5,6,6,5,7,7,6,7,6,5,3,3
hcw_8504,91,Uganda,64,2,7,NULL,NULL,6,South Western,2,2,NULL,4,1,1,NULL,2,2,1,2,6,5,2,5,2,6,6,6,6,6,4,2,5,2,2,6,6,1,7,6,6,6,6,3,4,4
hcw_8505,92,Uganda,58,2,3,NULL,NULL,6,Kampala,2,9,NULL,12,NULL,4,NULL,2,2,2,2,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,6,1,1,1
hcw_8506,93,Uganda,44,2,3,NULL,NULL,5,Kampala,2,2,NULL,12,NULL,1,NULL,2,2,2,1,3,3,2,2,6,7,6,6,6,6,6,2,6,3,3,7,7,5,7,7,5,1,3,4,4,6
hcw_8507,94,Uganda,43,1,3,NULL,NULL,4,Central 1,2,2,NULL,1,1,1,NULL,2,2,1,2,3,3,7,7,7,7,6,7,2,7,6,7,2,6,7,6,6,5,6,6,5,1,1,2,2,2
hcw_8508,95,Uganda,59,1,3,NULL,NULL,6,Kampala,2,1,NULL,2,2,1,NULL,2,2,1,1,1,2,1,5,2,4,1,7,7,7,2,1,4,4,6,7,4,1,7,7,7,6,3,5,5,5
hcw_8509,96,Uganda,56,2,2,NULL,NULL,2,Kampala,2,7,Laboratory Technician,1,1,1,NULL,1,2,1,2,1,1,1,7,7,7,7,7,7,7,1,1,1,7,1,7,1,1,7,1,7,7,7,1,1,1
hcw_8510,97,Uganda,25,2,1,NULL,NULL,4,Central 1,1,10,NULL,5,4,2,NULL,3,2,2,3,3,3,7,7,7,7,6,7,1,7,2,1,7,5,7,7,7,7,7,7,2,7,7,2,5,5
hcw_8511,98,Uganda,40,2,3,NULL,NULL,4,South Western,2,1,NULL,5,1,1,NULL,1,1,1,1,5,2,7,7,7,7,6,7,2,7,6,2,7,5,6,7,6,5,5,2,2,7,2,5,2,2
hcw_8512,99,Uganda,31,2,2,NULL,NULL,3,West Nile,2,2,NULL,2,1,1,NULL,1,1,1,1,2,2,6,7,7,6,2,6,1,1,6,2,7,2,2,6,5,1,7,7,5,6,1,4,3,4
hcw_8513,100,Uganda,31,2,3,NULL,NULL,1,South Western,2,6,NULL,6,1,1,NULL,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hcw_8514,101,Uganda,32,1,3,NULL,NULL,2,Central 2,2,10,NULL,10,2,1,NULL,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,3,3,2,2,2,1,2,7,3,3,2,3,2
hcw_8515,102,Uganda,65,2,3,NULL,NULL,1,South Western,1,2,NULL,1,1,1,NULL,1,1,2,2,7,7,6,6,5,6,7,6,6,6,2,6,1,1,3,3,6,3,7,7,6,6,2,1,1,5
hcw_8516,103,Uganda,30,1,3,NULL,NULL,2,South Western,2,6,NULL,12,1,1,NULL,1,1,1,1,6,7,2,6,2,6,1,6,2,7,6,6,6,6,6,6,6,2,7,7,1,7,6,1,5,5
hcw_8517,104,Uganda,46,1,7,NULL,NULL,4,Central 2,2,9,NULL,12,1,1,NULL,1,2,1,1,1,1,2,7,6,6,2,6,7,7,6,2,7,7,6,7,6,6,7,7,2,6,6,5,5,2
hcw_8518,105,Uganda,46,1,7,NULL,NULL,4,Central 2,2,9,NULL,12,1,1,NULL,1,2,1,1,1,1,2,7,6,6,2,6,7,7,6,2,7,7,6,7,6,6,7,7,2,6,6,5,5,2
hcw_8519,106,Uganda,50,1,3,NULL,NULL,1,Kampala,2,2,NULL,8,1,1,NULL,2,1,1,1,3,3,2,6,5,4,4,6,5,7,3,3,4,4,5,6,2,4,6,6,6,6,5,5,5,5
hcw_8520,107,Uganda,46,2,3,NULL,NULL,5,Kampala,1,2,NULL,12,NULL,1,NULL,2,2,2,2,1,3,6,7,7,6,6,6,6,6,6,5,5,7,6,6,6,6,7,6,3,1,5,5,6,5
hcw_8521,108,Uganda,27,1,1,NULL,NULL,6,Kampala,2,2,NULL,5,2,3,NULL,1,2,1,1,4,4,2,1,1,1,2,7,6,7,2,2,2,4,3,7,6,6,7,7,6,7,2,3,4,4
hcw_8522,109,Uganda,47,1,3,NULL,NULL,6,Central 1,2,7,Laboratory Technician,10,1,1,NULL,2,2,2,2,7,7,6,6,7,7,7,6,1,6,6,7,5,6,7,7,6,6,6,7,2,5,5,1,1,1
hcw_8523,110,Uganda,47,1,3,NULL,NULL,6,Central 1,2,7,Laboratory Technician,10,1,1,NULL,2,2,2,2,7,7,6,6,7,7,7,6,1,6,6,7,5,6,7,7,6,6,6,7,2,5,5,1,1,1
hcw_8524,111,Uganda,42,1,3,NULL,NULL,4,Central 1,2,9,NULL,12,NULL,1,NULL,2,2,2,2,5,5,1,2,5,6,5,5,5,7,2,3,1,2,5,6,5,5,7,6,6,4,3,5,4,1
hcw_8525,112,Uganda,38,1,8,NULL,NULL,2,Kampala,2,5,NULL,8,1,1,NULL,3,2,3,3,1,1,1,3,1,6,1,1,5,6,1,1,1,5,1,6,3,1,6,6,5,6,6,6,6,6
hcw_8526,113,Uganda,44,2,3,NULL,NULL,3,North East,2,2,NULL,2,1,1,NULL,2,2,1,2,1,2,1,1,1,5,1,7,2,7,2,1,1,1,1,6,6,1,7,7,7,1,1,6,6,5
hcw_8527,114,Uganda,24,1,1,NULL,NULL,6,Central 1,2,6,NULL,1,1,1,NULL,3,2,3,2,5,2,6,6,6,6,5,7,2,6,5,5,2,3,6,7,6,6,7,7,6,5,2,5,5,2
hcw_8528,115,Uganda,33,1,3,NULL,NULL,3,Kampala,1,6,NULL,8,1,1,NULL,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,3,1,2,2
hcw_8529,116,Uganda,33,1,3,NULL,NULL,3,Kampala,1,6,NULL,8,1,1,NULL,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,3,1,2,2
hcw_8530,117,Uganda,45,1,3,NULL,NULL,4,Central 1,2,5,NULL,12,1,1,NULL,3,2,1,2,1,1,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,6,7,7,7,1,1,1,1,1
hcw_8531,118,Uganda,45,1,3,NULL,NULL,4,Central 1,2,5,NULL,12,1,1,NULL,3,2,1,2,1,1,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,6,7,7,7,1,1,1,1,1
hcw_8532,119,Uganda,45,1,3,NULL,NULL,4,Central 1,2,5,NULL,12,1,1,NULL,3,2,1,2,1,1,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,6,7,7,7,1,1,1,1,1
hcw_8533,120,Uganda,47,1,3,NULL,NULL,4,Kampala,2,6,NULL,7,1,2,NULL,2,2,1,1,5,5,2,5,7,7,5,5,5,6,6,5,1,1,7,7,7,1,7,7,5,1,7,6,6,1
hcw_8534,121,Uganda,48,2,3,NULL,NULL,2,Kampala,1,3,NULL,1,1,1,NULL,2,2,1,1,6,6,2,6,7,6,6,7,6,6,6,6,6,4,7,7,7,2,7,7,7,7,3,5,5,6
